"_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
2375858,"4153349","2017","2020","1982","SOCIAL HOUSING","12","Toronto-St. Paul's","707 ST CLAIR AVE W","7","130","2020-10-23","86","Evaluation needs to be conducted in 3 years","19","5","5","5","4","4","5","4","3","3","4","4","3","5","5","5","5","N/A","5","3","5","S1234","43.6812230253","-79.4266148086","310701.202","4837699.114"
2375859,"4365726","2018","2020","1976","PRIVATE","04","Parkdale-High Park","2360 DUNDAS ST W","29","638","2020-10-23","82","Evaluation needs to be conducted in 2 years","17","5","4","4","4","4","4","4","4","4","N/A","4","4","5","4","4","4","N/A","4","4","N/A","S0429","43.657073675","-79.452365262","308621.66","4835039.566"
2375860,"4365723","2018","2020","1976","PRIVATE","04","Parkdale-High Park","2350 DUNDAS ST W","29","457","2020-10-23","82","Evaluation needs to be conducted in 2 years","17","5","4","4","4","4","4","4","4","4","N/A","4","4","5","4","4","4","N/A","4","4","N/A","S0429","43.656991644","-79.45228586","308623.625","4835029.533"
2375861,"4154636",NA,"2020","1958","PRIVATE","06","York Centre","15 WILMINGTON AVE","3","21","2020-10-23","63","Evaluation needs to be conducted in 1 year","16","3","3","5","3","3","4","N/A","3","N/A","N/A","3","2","4","3","4","1","4","3","2","N/A","N0624","43.753413504","-79.452055484","308645.309","4845718.607"
2375862,"4155095","2017","2020","1955","PRIVATE","05","York South-Weston","4 GREENTREE CRT","4","43","2020-10-22","78","Evaluation needs to be conducted in 2 years","16","3","4","5","4","4","4","N/A","3","N/A","4","4","5","5","4","4","3","N/A","3","3","N/A","W0532","43.6926919823","-79.4790165335","306475.957","4838970.911"
2375863,"4152933","2017","2020","1973","PRIVATE","04","Parkdale-High Park","299 GLENLAKE AVE","30","233","2020-10-22","79","Evaluation needs to be conducted in 2 years","19","5","4","4","4","4","4","4","4","4","4","4","4","5","3","4","4","3","4","3","N/A","S0428","43.656888484","-79.465364295","307575.602","4834997.723"
2375864,"4152979","2017","2020","1962","PRIVATE","04","Parkdale-High Park","79 JAMESON AVE","7","121","2020-10-22","79","Evaluation needs to be conducted in 2 years","18","5","4","5","4","4","4","4","4","4","N/A","4","4","4","4","3","3","4","3","4","N/A","S0437","43.6343864114","-79.4346789323","310055.132","4832495.286"
2375865,"4155873","2017","2020","1971","TCHC","05","York South-Weston","5 BELLEVUE CRES","21","326","2020-10-22","75","Evaluation needs to be conducted in 2 years","19","3","3","5","4","3","5","3","3","3","N/A","3","5","3","3","4","5","4","4","3","5","W0527","43.6991400934","-79.5152292852","303556.925","4839687.3"
2375866,"4152989","2017","2020","1955","PRIVATE","04","Parkdale-High Park","130 JAMESON AVE","7","108","2020-10-22","75","Evaluation needs to be conducted in 2 years","17","4","4","5","4","4","3","N/A","3","4","N/A","4","4","4","3","3","4","4","4","3","N/A","S0437","43.6363761497","-79.4361595734","309935.497","4832716.239"
2375867,"4152985","2017","2020","1960","PRIVATE","04","Parkdale-High Park","145 JAMESON AVE","9","80","2020-10-22","77","Evaluation needs to be conducted in 2 years","19","5","4","5","4","4","3","4","4","4","4","4","4","4","4","3","3","4","4","2","N/A","S0437","43.6369589239","-79.435611219","309979.692","4832781.011"
2375868,"4155457","2017","2020","1969","PRIVATE","01","Etobicoke North","10 GARFELLA DR","7","143","2020-10-22","68","Evaluation needs to be conducted in 2 years","18","4","5","4","3","4","3","3","2","5","N/A","2","4","3","2","3","3","5","3","3","N/A","W0123","43.7453896515","-79.5931218294","297284.473","4844829.467"
2375869,"4155143","2017","2020","1954","PRIVATE","05","York South-Weston","133 WOODWARD AVE","3","11","2020-10-22","73","Evaluation needs to be conducted in 2 years","16","4","3","5","4","2","4","N/A","3","N/A","3","4","3","5","4","4","4","N/A","4","2","N/A","W0525","43.7094490661","-79.5079325701","304145.213","4840832.415"
2375870,"4153342","2017","2020","1969","PRIVATE","12","Toronto-St. Paul's","355 ST CLAIR AVE W","24","168","2020-10-22","93","Evaluation needs to be conducted in 3 years","20","5","5","5","5","5","5","3","4","5","4","5","5","5","4","5","5","5","4","4","5","S1236","43.6839008332","-79.4127883698","311815.717","4837997.694"
2375871,"4154223","2017","2020","1972","PRIVATE","07","Humber River-Black Creek","160 CHALKFARM DR","23","466","2020-10-22","68","Evaluation needs to be conducted in 2 years","18","4","4","4","3","3","3","3","3","3","N/A","3","3","5","3","4","4","3","3","3","N/A","W0734","43.7243235641","-79.5147486407","303596.246","4842484.943"
2375872,"4154222","2017","2020","1972","PRIVATE","07","Humber River-Black Creek","170 CHALKFARM DR","23","262","2020-10-22","66","Evaluation needs to be conducted in 2 years","19","3","3","3","3","3","3","3","3","3","N/A","3","4","5","3","4","3","3","4","3","4","W0734","43.7242716939","-79.5134047928","303704.517","4842479.159"
2375873,"4154221","2017","2020","1972","PRIVATE","07","Humber River-Black Creek","180 CHALKFARM DR","23","263","2020-10-22","68","Evaluation needs to be conducted in 2 years","19","4","4","4","3","3","3","3","3","3","N/A","3","4","5","3","4","4","2","4","3","3","W0734","43.7240484372","-79.5118150261","303832.597","4842454.334"
2375874,"4155451","2017","2020","1978","PRIVATE","01","Etobicoke North","2667 KIPLING AVE","23","228","2020-10-22","79","Evaluation needs to be conducted in 2 years","18","5","4","5","4","4","5","3","3","4","N/A","4","4","5","4","3","3","4","4","3","N/A","W0124","43.748495858","-79.583366602","298070.253","4845174.644"
2375875,"4154316","2017","2020","1953","PRIVATE","05","York South-Weston","2639 KEELE ST","3","11","2020-10-22","68","Evaluation needs to be conducted in 2 years","16","3","3","3","4","3","4","N/A","3","N/A","3","4","3","5","3","4","3","N/A","4","2","N/A","W0523","43.721008261","-79.4803100751","306370.985","4842116.682"
2375876,"4154262","2017","2020","1977","PRIVATE","07","Humber River-Black Creek","10 SAN ROMANOWAY","34","428","2020-10-22","93","Evaluation needs to be conducted in 3 years","19","4","5","5","5","4","5","5","4","4","N/A","5","5","5","4","5","5","4","5","4","5","W0725","43.7585401941","-79.5166809322","303441.401","4846286.246"
2375877,"4155119","2017","2020","1960","PRIVATE","05","York South-Weston","40 TRETHEWEY DR","3","45","2020-10-22","77","Evaluation needs to be conducted in 2 years","15","3","3","5","4","3","4","N/A","4","N/A","N/A","4","3","5","4","4","4","N/A","4","4","N/A","W0532","43.6926109398","-79.4780640156","306552.743","4838961.923"
2375878,"4167767","2017","2020","1974","TCHC","05","York South-Weston","710 TRETHEWEY DR","19","165","2020-10-22","78","Evaluation needs to be conducted in 2 years","18","4","3","5","3","3","5","3","5","3","N/A","4","4","4","4","4","5","4","4","3","N/A","W0528","43.697803447","-79.499827299","304798.114","4839539.581"
2375879,"4155621","2017","2020","1967","TCHC","05","York South-Weston","1570 JANE ST","6","76","2020-10-22","77","Evaluation needs to be conducted in 2 years","19","3","4","5","3","3","3","3","4","3","N/A","3","5","5","3","4","4","5","4","4","5","W0527","43.6990884103","-79.5033968088","304510.668","4839681.395"
2375880,"4155094","2017","2020","1950","PRIVATE","05","York South-Weston","2 GREENTREE CRT","3","29","2020-10-22","80","Evaluation needs to be conducted in 2 years","16","4","4","5","4","3","4","N/A","3","N/A","4","5","5","5","4","4","3","N/A","4","3","N/A","W0532","43.6929246755","-79.4786023031","306509.343","4838996.769"
2375881,"4155118","2017","2020","1960","PRIVATE","05","York South-Weston","3 GREENTREE CRT","3","45","2020-10-22","75","Evaluation needs to be conducted in 2 years","15","3","2","4","3","4","4","N/A","4","N/A","N/A","4","3","5","4","4","4","N/A","4","4","N/A","W0532","43.6924423305","-79.478539855","306514.389","4838943.183"
2375882,"4155875","2017","2020","1967","PRIVATE","02","Etobicoke Centre","5 CAPRI RD","25","329","2020-10-21","76","Evaluation needs to be conducted in 2 years","19","3","3","5","4","2","5","3","4","3","2","3","4","5","4","4","4","5","5","4","N/A","W0232","43.651709561","-79.564536328","299578.285","4834420.709"
2375883,"4155449","2017","2020","1974","PRIVATE","01","Etobicoke North","18 PANORAMA CRT","17","204","2020-10-21","78","Evaluation needs to be conducted in 2 years","20","4","5","5","3","4","4","4","3","4","3","4","5","5","4","4","3","3","4","3","4","W0124","43.7471776431","-79.5819972103","298180.653","4845027.131"
2375884,"4154469","2017","2020","1970","PRIVATE","07","Humber River-Black Creek","390 SENTINEL RD","4","53","2020-10-21","66","Evaluation needs to be conducted in 2 years","17","3","3","4","3","3","4","N/A","3","3","N/A","3","2","4","4","4","4","4","3","2","N/A","W0731","43.7602548577","-79.5002027299","304768.3","4846476.582"
2375885,"4154627","2017","2020","1964","PRIVATE","06","York Centre","6000 BATHURST ST","12","108","2020-10-21","79","Evaluation needs to be conducted in 2 years","20","3","4","5","4","4","4","4","4","4","4","4","4","5","4","4","4","3","4","3","4","N0622","43.7853449886","-79.4468063117","309066.026","4849265.373"
2375886,"4154621","2017","2020","1965","PRIVATE","06","York Centre","25 CEDARCROFT BLVD","13","132","2020-10-21","70","Evaluation needs to be conducted in 2 years","18","3","3","5","2","3","3","3","5","3","N/A","3","4","5","3","4","4","4","3","3","N/A","N0622","43.7831736555","-79.4474072647","309017.799","4849024.107"
2375887,"4154623","2017","2020","1960","PRIVATE","06","York Centre","155 ANTIBES DR","17","259","2020-10-21","79","Evaluation needs to be conducted in 2 years","20","3","4","5","3","4","4","4","4","4","3","4","5","5","4","5","5","3","3","3","4","N0622","43.7820891856","-79.4459161033","309137.897","4848903.701"
2375888,"4154588","2017","2020","1955","PRIVATE","06","York Centre","21 ROSSEAU RD","3","11","2020-10-21","76","Evaluation needs to be conducted in 2 years","16","4","4","5","4","3","4","N/A","4","N/A","3","4","3","5","4","4","4","N/A","3","3","N/A","N0629","43.743072408","-79.4368800635","309868.466","4844569.601"
2375889,"4154587","2017","2020","1955","PRIVATE","06","York Centre","19 ROSSEAU RD","3","11","2020-10-21","78","Evaluation needs to be conducted in 2 years","16","4","4","5","4","3","4","N/A","4","N/A","4","4","3","5","4","4","4","N/A","3","3","N/A","N0629","43.7429016384","-79.4368905262","309867.637","4844550.629"
2375890,"4154586","2017","2020","1953","PRIVATE","06","York Centre","17 ROSSEAU RD","3","11","2020-10-21","74","Evaluation needs to be conducted in 2 years","16","4","4","4","3","3","4","N/A","4","N/A","4","3","4","5","4","4","3","N/A","3","3","N/A","N0629","43.7427089164","-79.4368688543","309869.398","4844529.22"
2375891,"4154585","2017","2020","1951","PRIVATE","06","York Centre","15 ROSSEAU RD","3","11","2020-10-21","80","Evaluation needs to be conducted in 2 years","16","4","4","5","4","4","4","N/A","4","N/A","2","4","4","5","4","5","4","N/A","3","4","N/A","N0629","43.7425559066","-79.436710293","309882.181","4844512.23"
2375892,"4329035","2018","2020","1949","PRIVATE","06","York Centre","14 ROSSEAU RD","3","11","2020-10-21","81","Evaluation needs to be conducted in 2 years","16","4","5","4","3","3","4","N/A","4","N/A","3","3","3","5","5","4","5","N/A","5","5","N/A","N0629","43.7422145294","-79.437433562","309823.955","4844474.267"
2375893,"4154320","2017","2020","1958","PRIVATE","05","York South-Weston","512 RUSTIC RD","3","23","2020-10-21","80","Evaluation needs to be conducted in 2 years","17","4","4","5","4","3","4","N/A","4","N/A","4","4","4","5","3","4","4","4","4","4","N/A","W0523","43.7187817159","-79.4792140012","306459.358","4841869.352"
2375894,"4154473","2017","2020","1970","PRIVATE","07","Humber River-Black Creek","470 SENTINEL RD","22","370","2020-10-21","77","Evaluation needs to be conducted in 2 years","19","3","3","4","5","4","4","3","4","3","N/A","4","5","5","4","4","4","3","5","3","3","W0726","43.7629761181","-79.502065617","304618.306","4846778.908"
2375895,"4152954","2017","2020","1964","PRIVATE","04","Parkdale-High Park","200 DUFFERIN ST","14","251","2020-10-21","80","Evaluation needs to be conducted in 2 years","20","5","4","5","4","4","4","4","4","4","3","4","4","4","4","3","4","4","4","3","5","S0437","43.6371520569","-79.427091443","310667.098","4832802.995"
2375896,"4154597","2017","2020","1949","PRIVATE","06","York Centre","26 ROSSEAU RD","3","11","2020-10-21","88","Evaluation needs to be conducted in 3 years","16","4","4","5","4","3","4","N/A","4","N/A","4","4","5","5","5","4","5","N/A","5","5","N/A","N0629","43.743239984","-79.4377635242","309797.298","4844588.17"
2375897,"4154312","2017","2020","1955","PRIVATE","05","York South-Weston","2597 KEELE ST","4","39","2020-10-21","76","Evaluation needs to be conducted in 2 years","18","4","3","5","4","3","4","N/A","3","4","3","5","4","5","3","4","4","3","4","3","N/A","W0523","43.718801135","-79.4798728535","306406.27","4841871.496"
2375898,"4155913","2017","2020","1970","TCHC","05","York South-Weston","40 FALSTAFF AVE","19","224","2020-10-21","78","Evaluation needs to be conducted in 2 years","20","3","5","5","3","4","4","3","4","3","4","3","4","4","5","4","4","5","4","3","4","W0522","43.7164444337","-79.504365644","304432.719","4841609.528"
2375899,"4155453","2018","2020","1976","PRIVATE","01","Etobicoke North","2737 KIPLING AVE","23","416","2020-10-21","72","Evaluation needs to be conducted in 2 years","18","5","5","5","3","4","4","3","2","3","N/A","4","5","5","3","2","3","3","4","2","N/A","W0124","43.753301348","-79.586565549","297813.2","4845708.779"
2375900,"4154470","2017","2020","1966","PRIVATE","07","Humber River-Black Creek","391 SENTINEL RD","4","44","2020-10-21","75","Evaluation needs to be conducted in 2 years","17","3","3","3","4","4","4","N/A","4","4","N/A","4","3","5","3","4","4","4","4","4","N/A","W0731","43.7602818032","-79.4991391395","304853.94","4846479.576"
2375901,"4274218","2017","2020","1962","TCHC","03","Etobicoke-Lakeshore","57 MABELLE AVE","19","255","2020-10-20","85","Evaluation needs to be conducted in 2 years","19","4","4","5","5","4","4","4","4","4","N/A","4","5","5","4","4","4","4","5","3","5","W0321","43.646310516","-79.530501016","302329.86","4833829.218"
2375902,"4153062","2017","2020","1918","TCHC","04","Parkdale-High Park","22 O'HARA AVE","3","13","2020-10-20","79","Evaluation needs to be conducted in 2 years","15","3","3","5","4","4","4","N/A","4","N/A","N/A","3","4","5","4","4","4","N/A","4","4","N/A","S0435","43.6419758468","-79.4348296425","310042.331","4833338.397"
2375903,"4154637","2017","2020","1960","PRIVATE","06","York Centre","118 OVERBROOK PL","3","17","2020-10-20","85","Evaluation needs to be conducted in 2 years","17","4","5","5","4","4","4","N/A","4","N/A","4","4","4","5","4","4","4","5","4","4","N/A","N0624","43.7635291966","-79.4550418011","308404.48","4846841.319"
2375904,"4155993","2017","2020","1973","PRIVATE","05","York South-Weston","2460 WESTON RD","27","214","2020-10-20","74","Evaluation needs to be conducted in 2 years","19","4","3","5","4","3","4","3","4","4","3","3","4","5","3","4","4","3","4","3","N/A","W0521","43.7078718117","-79.5341521524","302032.14","4840657.833"
2375905,"4154568","2017","2020","1958","PRIVATE","06","York Centre","417 WILSON AVE","3","10","2020-10-20","76","Evaluation needs to be conducted in 2 years","16","3","4","5","4","3","3","N/A","4","N/A","N/A","4","4","4","4","4","4","3","4","4","N/A","N0633","43.735946368","-79.4396551078","309645.512","4843777.796"
2375906,"4155304","2017","2020","1979","TCHC","03","Etobicoke-Lakeshore","49 MABELLE AVE","13","128","2020-10-20","88","Evaluation needs to be conducted in 3 years","19","5","4","5","3","5","4","4","4","4","N/A","4","5","5","5","5","5","4","5","4","4","W0321","43.6449745319","-79.5285857923","302478.099","4833670.075"
2375907,"4156208","2017","2020","1965","TCHC","01","Etobicoke North","121 KENDLETON DR","11","194","2020-10-20","69","Evaluation needs to be conducted in 2 years","18","2","2","5","3","4","4","2","3","4","N/A","3","5","5","3","4","3","3","4","3","N/A","W0123","43.7376027043","-79.5808305747","298273.543","4843963.329"
2375908,"4155782","2017","2020","1965","TCHC","01","Etobicoke North","101 KENDLETON DR","7","221","2020-10-20","70","Evaluation needs to be conducted in 2 years","18","3","3","4","3","3","4","3","3","4","N/A","3","4","5","3","4","4","3","4","3","N/A","W0123","43.7383578677","-79.580925169","298266.007","4844047.228"
2375909,"4154580","2017","2020","1962","TCHC","06","York Centre","12 KING HIGH AVE","3","31","2020-10-20","86","Evaluation needs to be conducted in 3 years","16","5","4","5","5","4","5","4","4","N/A","N/A","4","3","4","4","5","5","N/A","4","4","N/A","N0629","43.736219646","-79.443095826","309368.074","4843808.919"
2375910,"4155657","2017","2020","1973","TCHC","02","Etobicoke Centre","7 CAPRI RD","20","275","2020-10-20","78","Evaluation needs to be conducted in 2 years","19","3","4","5","3","3","4","3","3","3","N/A","4","5","5","4","5","5","3","4","3","5","W0232","43.652915828","-79.564476577","299618.342","4834530.235"
2375911,"4281257","2017","2020","1960","PRIVATE","06","York Centre","1395 SHEPPARD AVE W","3","40","2020-10-20","84","Evaluation needs to be conducted in 2 years","17","4","5","5","4","5","4","N/A","5","4","3","4","5","5","4","4","4","N/A","3","3","N/A","N0627","43.7440104","-79.4880842286","305748.977","4844715.406"
2375912,"4155150","2017","2020","1950","PRIVATE","05","York South-Weston","166 QUEENS DR","3","11","2020-10-20","76","Evaluation needs to be conducted in 2 years","16","4","4","4","4","3","3","N/A","4","N/A","3","4","3","5","4","5","4","N/A","4","3","N/A","W0525","43.7065405201","-79.510586885","303931.264","4840509.34"
